IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6018;DISP_Q118;DISP_MED18;DISP_Q318;DISP_EQ18;DISP_D118;DISP_D218;DISP_D318;DISP_D418;DISP_D618;DISP_D718;DISP_D818;DISP_D918;DISP_RD18;DISP_S80S2018;DISP_GI18;DISP_PACT18;DISP_PTSA18;DISP_PCHO18;DISP_PBEN18;DISP_PPEN18;DISP_PPAT18;DISP_PPSOC18;DISP_PPFAM18;DISP_PPMINI18;DISP_PPLOGT18;DISP_PIMPOT18;DISP_NOTE18
593680201;Centre 1;59368;La Madeleine;21,4;13760;19240;25420;0,61;10510;12710;15000;17130;21140;23710;27200;34050;3,2;4,0;0,276;78,8;70,3;4,1;4,4;22,6;4,8;9,1;2,5;3,9;2,7;-15,3;0
593680202;Centre 2;59368;La Madeleine;9,7;19440;26670;35670;0,61;13220;17820;20910;23760;29810;33560;38430;46840;3,5;4,4;0,285;86,4;77,7;2,6;6,1;22,4;9,0;3,2;1,1;1,3;0,8;-21,0;0
593680301;pompidou-nouvelle madeleine 1;59368;La Madeleine;17,0;15330;20770;28460;0,63;10870;13650;16570;18670;23290;26440;30720;37830;3,5;3,9;0,263;87,0;79,7;3,8;3,5;18,8;4,5;6,9;1,8;3,1;2,0;-17,2;0
593680302;pompidou-nouvelle madeleine 2;59368;La Madeleine;11,9;16150;21110;28540;0,59;12150;15330;17210;18980;23480;26770;30760;37040;3,0;3,4;0,242;79,4;71,6;3,3;4,5;25,4;5,4;6,1;1,8;2,5;1,8;-16,3;0
593680401;grand boulevard 1;59368;La Madeleine;;21030;29690;40850;0,67;15180;19560;22910;26630;33370;37590;44490;56030;3,7;4,7;0,304;90,0;80,6;3,0;6,4;19,3;13,2;2,1;0,6;0,9;0,6;-24,6;0
593680402;grand boulevard 2;59368;La Madeleine;;23960;33300;45250;0,64;17180;21810;25870;29540;37240;41920;49780;63790;3,7;4,7;0,303;92,5;80,5;2,3;9,7;20,3;12,9;1,5;0,7;0,5;0,3;-27,2;0
593780101;septentrion;59378;Marcq-en-Baroeul;;24740;34530;50190;0,74;17420;22580;26960;30580;38710;46670;56050;76270;4,4;6,5;0,390;82,3;70,7;1,7;9,9;15,7;30,6;1,5;0,8;0,4;0,3;-30,1;0
593780102;Pont courroy;59378;Marcq-en-Baroeul;;24230;31560;43780;0,62;18250;22520;25420;28730;35450;40610;48090;59590;3,3;4,2;0,287;78,0;66,5;2,1;9,4;27,1;17,2;2,0;1,1;0,6;0,3;-24,3;0
593780201;Briqueterie;59378;Marcq-en-Baroeul;;11220;14790;19520;0,56;8420;10660;11720;13540;16640;18660;20700;25420;3,0;3,4;0,249;59,2;52,4;4,7;2,1;29,3;4,3;18,2;5,5;8,1;4,6;-11,0;0
593780202;Pont de Marcq;59378;Marcq-en-Baroeul;16,6;15090;20420;26930;0,58;11410;13810;16240;18470;22570;25240;28610;34490;3,0;3,6;0,253;85,1;76,6;3,4;5,1;17,6;5,1;7,5;3,0;2,7;1,8;-15,3;0
593780301;croise laroche;59378;Marcq-en-Baroeul;;24910;37790;54950;0,79;17570;22600;27760;33170;42970;50190;62520;88760;5,1;7,7;0,415;68,5;55,8;1,5;11,2;26,9;34,9;1,2;0,5;0,5;0,2;-31,5;0
593780302;croise petite hollande;59378;Marcq-en-Baroeul;;24680;33850;46490;0,64;18040;22990;26510;29860;37420;43410;49740;63880;3,5;4,6;0,301;89,2;77,2;2,3;9,7;20,3;14,8;1,6;0,9;0,4;0,3;-25,9;0
593780303;Delcenserie;59378;Marcq-en-Baroeul;8,2;20560;29700;40160;0,66;13840;18410;22630;25730;33210;38020;44320;56260;4,1;4,7;0,299;87,0;77,9;2,4;6,7;21,3;11,4;3,0;1,2;1,0;0,8;-22,7;0
593780401;Buisson;59378;Marcq-en-Baroeul;;20500;27860;38760;0,66;15050;18970;22020;24990;31260;35490;41600;51600;3,4;4,1;0,273;87,0;79,2;2,8;5,0;23,9;9,5;2,3;0,8;0,9;0,6;-22,7;0
593780402;May four;59378;Marcq-en-Baroeul;14,2;16330;23060;31530;0,66;11430;14860;17790;20360;26200;29480;34430;42480;3,7;4,3;0,284;83,1;74,3;2,9;5,9;22,3;8,3;5,6;1,8;2,3;1,5;-19,3;0
593780403;Plouich Saint-Louis;59378;Marcq-en-Baroeul;17,7;14380;19340;25950;0,60;11220;13550;15080;16930;21840;24530;28400;35760;3,2;3,9;0,275;87,0;80,7;3,9;2,4;15,7;3,9;9,3;3,2;3,7;2,4;-15,9;0
593780404;Plouich Torgue;59378;Marcq-en-Baroeul;;17720;23520;32370;0,62;12980;16420;18890;21260;26890;30380;34490;42520;3,3;3,8;0,260;84,7;77,8;3,1;3,8;22,9;6,8;3,6;1,6;1,2;0,8;-18,0;0
593780501;Hautes loges;59378;Marcq-en-Baroeul;;22400;28260;35690;0,47;16350;20940;23240;25580;30770;33840;37690;45310;2,8;3,2;0,230;74,4;70,3;1,8;2,3;34,5;9,2;2,3;1,4;0,7;0,2;-20,4;0
593780502;clemenceau;59378;Marcq-en-Baroeul;;22810;31880;44400;0,68;16450;21020;24350;28110;36090;41330;48900;62690;3,8;6,3;0,388;85,9;73,7;1,8;10,4;23,9;14,1;1,5;0,8;0,4;0,3;-25,4;0
593780601;quesne-chateau rouge;59378;Marcq-en-Baroeul;;23820;34480;50030;0,76;16060;20920;25860;29900;39590;46770;54860;73250;4,6;6,2;0,361;77,7;63,9;1,8;12,0;27,9;22,0;1,9;0,9;0,6;0,4;-29,5;0
593780602;Hôtel de Ville;59378;Marcq-en-Baroeul;;25000;35340;49770;0,70;17930;22520;26390;30600;39450;46090;56330;79090;4,4;6,2;0,374;77,1;61,5;1,8;13,8;27,5;23,4;1,2;0,6;0,4;0,2;-29,2;0
593780701;Bourg Saint-Vincent;59378;Marcq-en-Baroeul;8,8;18400;24780;36020;0,71;13750;16970;19590;22020;28820;33370;39890;50290;3,7;4,6;0,312;81,3;70,1;2,7;8,5;25,5;11,4;3,7;1,6;1,3;0,8;-21,9;0
593780702;Plaine de menin;59378;Marcq-en-Baroeul;;16890;21480;27680;0,50;12930;15950;17920;19900;24060;26220;30000;35210;2,7;4,2;0,297;75,7;70,6;3,0;2,1;24,4;15,2;4,4;1,9;1,6;0,9;-19,7;0
593830101;marly nord;59383;Marly;;16960;22660;30310;0,59;13290;16120;18070;20730;25000;29180;32040;38990;2,9;3,6;0,255;77,1;68,6;2,7;5,8;28,3;8,4;4,1;1,9;1,4;0,8;-17,9;0
593830102;Centre;59383;Marly;20,6;14160;18370;23870;0,53;10430;12970;14910;16760;20490;22570;25510;30670;2,9;3,4;0,241;66,9;60,8;2,8;3,3;30,4;5,8;10,3;3,1;4,6;2,6;-13,4;0
593830103;Petit Cavin-Fontinettes;59383;Marly;14,8;15370;20110;25170;0,49;11710;14100;16430;18250;21840;23980;26690;31480;2,7;3,1;0,218;60,7;57,4;2,8;0,5;41,5;4,9;6,8;2,2;2,8;1,8;-13,9;0
593830104;Les Floralies;59383;Marly;;12910;17010;21560;0,51;10020;12020;13800;15670;18750;20300;22960;26130;2,6;2,9;0,206;63,0;58,9;3,8;0,3;31,7;3,2;12,6;4,0;5,4;3,2;-10,5;0
593830105;La Briquette;59383;Marly;27,2;12640;17310;23990;0,66;9830;11640;13340;15320;19880;22570;25610;30400;3,1;3,7;0,259;68,5;61,3;3,7;3,5;27,0;4,6;13,6;4,0;6,0;3,6;-13,7;0
593860101;Le Gibet;59386;Marquette-lez-Lille;;21220;26090;33050;0,45;16460;19590;22140;24070;28410;31480;34890;40340;2,5;3,0;0,219;89,0;78,3;1,9;8,8;22,2;5,1;3,5;1,8;1,1;0,6;-19,8;0
593860102;lommelet;59386;Marquette-lez-Lille;;18990;24170;29980;0,45;13960;18000;20190;22400;26420;28520;31990;37870;2,7;3,1;0,222;94,4;85,3;2,6;6,5;13,8;5,2;4,2;2,3;1,3;0,6;-17,6;1
593860103;L'abbaye;59386;Marquette-lez-Lille;19,3;14370;19470;25280;0,56;10830;13270;15630;17580;21450;23910;27330;33430;3,1;3,8;0,264;79,9;72,4;3,2;4,3;21,7;5,0;8,4;3,1;3,4;1,9;-15,0;0
593860104;lazaro le touquet centre;59386;Marquette-lez-Lille;9,9;17410;22630;29000;0,51;13190;16010;18810;20590;24590;27400;31290;37680;2,9;3,4;0,240;80,2;72,4;2,9;4,9;25,7;5,8;5,0;2,3;1,5;1,2;-16,7;0
593860105;Za-Cité Courbet-Saint Charles;59386;Marquette-lez-Lille;;16080;21330;27080;0,52;11280;14820;17380;19330;23350;25550;29060;33940;3,0;3,3;0,233;76,4;71,1;2,8;2,5;27,1;4,9;7,3;3,0;2,8;1,5;-15,7;0
593920101;Epinette Peripherie;59392;Maubeuge;24,9;13040;17290;22690;0,56;9890;12120;13700;15360;19390;21410;24240;29780;3,0;3,5;0,251;57,2;49,0;3,8;4,4;37,9;7,7;10,2;4,7;3,5;2,0;-13,0;0
593920201;Faubourg de Mons;59392;Maubeuge;21,7;13740;19170;25240;0,60;10180;12680;14900;16970;21120;23850;27000;32020;3,1;3,9;0,270;63,8;52,6;2,7;8,5;34,3;8,5;9,2;2,8;4,4;2,0;-15,8;0
593920202;Pont Allant;59392;Maubeuge;19,7;14180;19010;25160;0,58;11140;13150;14960;16930;21500;23990;27020;32820;2,9;4,0;0,289;67,4;57,9;3,0;6,5;33,1;6,6;8,8;3,2;3,5;2,1;-15,9;0
593920301;Centre Ville;59392;Maubeuge;30,2;11910;16750;23070;0,67;9150;11080;13010;14650;18970;21700;25050;31870;3,5;4,5;0,305;54,5;44,9;4,5;5,1;40,4;8,4;12,3;2,2;6,0;4,1;-15,6;0
593920302;Provinces Francaises;59392;Maubeuge;;9150;11580;14940;0,50;7550;8760;9730;10470;12890;14300;15910;18890;2,5;2,9;0,213;35,3;;;;24,0;1,3;44,6;6,9;25,9;11,8;-5,2;0
593920303;Faubourg Saint-Lazare;59392;Maubeuge;21,1;13870;19410;26040;0,63;10120;12750;15370;17310;21690;24470;28650;34630;3,4;4,1;0,273;60,4;53,9;3,1;3,4;37,4;10,5;8,5;1,8;4,3;2,4;-16,8;0
593920401;Faubourg Saint-Quentin;59392;Maubeuge;29,7;12080;16710;21390;0,56;8700;11040;13060;15300;18270;20460;23190;28100;3,2;3,8;0,259;65,1;58,1;4,6;2,4;29,1;5,1;13,8;3,1;6,9;3,8;-13,1;0
593920402;Douzies;59392;Maubeuge;31,9;11600;15980;20670;0,57;9170;10670;12550;14350;17580;19400;21900;27340;3,0;3,6;0,257;57,7;50,4;4,5;2,8;34,4;5,6;14,5;4,1;6,8;3,6;-12,2;0
593920403;Sous le Bois Centre;59392;Maubeuge;46,9;10340;13380;18490;0,61;8230;9810;10840;12120;14550;16910;19910;24510;3,0;3,7;0,262;53,8;47,1;5,1;1,6;25,9;5,6;24,3;7,7;11,0;5,6;-9,6;0
593920404;Sous le Bois Ouest;59392;Maubeuge;51,6;9900;12870;16400;0,50;8070;9410;10470;11570;14120;15370;17920;22250;2,8;3,1;0,231;46,2;;;;28,2;3,3;29,9;9,8;13,7;6,4;-7,6;0
593920405;Mont Plaisir;59392;Maubeuge;35,3;11510;14870;19350;0,53;8920;10980;12110;13440;16150;18050;20220;24130;2,7;3,1;0,226;57,9;;;;27,4;5,2;19,2;5,8;8,9;4,5;-9,7;0
593920501;Petite Savate;59392;Maubeuge;39,1;10900;14680;20890;0,68;8520;10170;11540;13260;17060;19460;22250;26630;3,1;3,6;0,256;51,4;;;;36,0;5,7;17,6;5,0;8,4;4,2;-10,7;0
593920502;Saint-Suaire;59392;Maubeuge;48,2;10260;13240;18110;0,59;8520;9420;10700;11950;14870;17090;20130;25180;3,0;3,5;0,256;52,0;;;;28,2;5,7;23,9;6,9;11,1;5,9;-9,8;0
593920503;Faubourg de Valenciennnes;59392;Maubeuge;41,4;10530;14280;18970;0,59;8550;9830;11180;12900;15790;17700;20120;24690;2,9;3,6;0,259;53,0;44,9;5,0;3,1;33,1;5,3;20,1;5,1;9,3;5,7;-11,5;0
594100101;Le baroeul;59410;Mons-en-Baroeul;8,5;19440;26040;35200;0,61;13710;17890;20620;23320;28770;33100;38110;45920;3,4;4,3;0,288;77,4;65,9;2,4;9,1;29,2;9,4;3,6;1,6;1,2;0,8;-19,6;0
594100102;Ancien Mons;59410;Mons-en-Baroeul;12,9;17200;24440;34330;0,70;11930;15780;18280;21000;28410;31900;36520;43860;3,7;4,6;0,295;79,0;69,5;2,7;6,8;27,3;9,2;4,6;2,2;1,4;1,0;-20,1;0
594100201;Lamartine;59410;Mons-en-Baroeul;47,2;10690;13340;16880;0,46;8890;10230;11130;12170;14530;15830;18040;21320;2,4;2,7;0,201;66,6;59,4;6,6;0,6;12,6;1,6;27,8;8,6;11,3;7,9;-8,6;0
594100202;Napoleon;59410;Mons-en-Baroeul;45,2;10840;13540;17390;0,48;8680;10110;11570;12550;14830;16600;18510;21400;2,5;2,8;0,206;60,0;;;;17,9;1,9;28,5;9,3;11,4;7,8;-8,3;0
594100203;Les Provinces;59410;Mons-en-Baroeul;28,8;12430;16680;21660;0,55;9890;11720;13250;14920;18460;20410;22980;26740;2,7;3,2;0,230;72,9;66,5;4,2;2,2;21,9;3,3;14,3;4,3;6,1;3,9;-12,4;0
594100302;H tel de ville;59410;Mons-en-Baroeul;20,3;13840;19200;24910;0,58;9720;12840;14810;17290;21380;23480;26480;31140;3,2;4,0;0,255;63,7;59,2;2,9;1,6;37,3;5,9;8,4;2,4;3,8;2,2;-15,3;0
594100303;Louis XIV;59410;Mons-en-Baroeul;37,7;11350;14750;18970;0,52;8950;10530;12060;13240;16220;18080;20110;23680;2,6;3,1;0,220;72,7;;;;14,6;2,6;21,0;5,3;9,3;6,4;-10,9;0
594100304;Vauban;59410;Mons-en-Baroeul;29,8;12300;15510;20390;0,52;9230;11360;13040;14400;17530;19180;22090;25980;2,8;3,1;0,222;63,7;55,6;5,7;2,4;25,9;2,5;18,0;5,5;8,0;4,5;-10,1;0
594100401;Guinguette;59410;Mons-en-Baroeul;24,9;13060;18720;25370;0,66;9080;12030;14740;17070;20890;23720;26290;32230;3,5;4,0;0,266;73,0;64,7;3,1;5,2;26,9;5,0;9,4;4,5;3,1;1,8;-14,3;0
594100402;Les Sarts;59410;Mons-en-Baroeul;19,9;14700;19000;24990;0,54;10940;13060;15670;17250;21120;23440;26860;31760;2,9;3,3;0,234;74,2;67,6;4,3;2,3;25,9;4,7;8,6;4,0;3,2;1,4;-13,4;0
594100403;Becquerel;59410;Mons-en-Baroeul;13,1;17060;24040;31210;0,59;11430;15370;18530;21160;26450;29660;33840;42560;3,7;4,2;0,271;86,9;78,1;3,2;5,6;19,2;6,8;5,2;2,3;1,8;1,1;-18,1;0
594210101;vauban-100 maisons-mairie;59421;Mouvaux;7,7;19290;26170;34920;0,60;14300;17940;20260;23100;29180;32550;38020;51370;3,6;4,3;0,293;77,8;69,2;2,5;6,1;26,9;13,1;3,1;1,6;1,0;0,5;-20,9;0
594210102;duriez-escalette;59421;Mouvaux;;18420;27310;38780;0,75;13270;16720;20190;23290;31750;36200;43160;56460;4,3;5,3;0,331;79,6;67,0;2,9;9,7;25,5;13,7;3,3;1,5;1,1;0,7;-22,1;0
594210103;Centre-Rue de Londres;59421;Mouvaux;;21720;30650;43900;0,72;15140;20010;23200;27050;34580;40760;48740;65450;4,3;6,4;0,382;67,3;55,6;2,2;9,5;27,2;30,7;2,0;0,9;0,7;0,4;-27,2;0
594210104;hautmont-mirabeau;59421;Mouvaux;;21360;29130;40490;0,66;15500;19820;23080;25790;33020;37690;45430;61040;3,9;6,2;0,386;60,7;54,1;1,6;5,0;35,3;27,4;1,7;0,9;0,5;0,3;-25,1;0
594210105;francs-epinette;59421;Mouvaux;9,8;18370;24950;34400;0,64;13250;16770;19720;22250;27580;31860;37680;46990;3,5;4,4;0,295;85,1;76,6;3,2;5,3;19,1;12,0;3,9;2,0;1,2;0,7;-20,1;0
594260101;Moulin Briqueterie;59426;Neuville-en-Ferrain;;19750;24890;30290;0,42;15930;18660;20890;23080;26450;29050;32620;37240;2,3;2,7;0,195;81,4;75,5;2,1;3,8;24,8;6,2;3,8;2,1;1,2;0,5;-16,2;0
594260102;Dronckaert Risquons Tout;59426;Neuville-en-Ferrain;;18830;23890;30600;0,49;14220;17560;19520;21550;26040;28850;32020;38670;2,7;3,4;0,245;81,9;73,7;2,0;6,2;23,4;10,0;3,5;1,9;1,0;0,6;-18,8;0
594260103;Vieille Motte Rosieres;59426;Neuville-en-Ferrain;;18240;22740;28800;0,46;13550;17360;19460;21230;24820;27110;29980;35100;2,6;3,0;0,213;59,6;54,8;1,8;3,0;44,5;8,0;3,5;2,0;1,0;0,5;-15,6;0
594260104;Bailly;59426;Neuville-en-Ferrain;;19990;23940;29880;0,41;15280;19070;20630;22080;25920;28010;31450;35390;2,3;2,6;0,188;71,7;67,9;1,7;2,1;34,8;5,8;3,2;2,0;0,8;0,4;-15,5;0
594260105;Centre Ville;59426;Neuville-en-Ferrain;;17790;22500;27700;0,44;14220;16640;18550;20930;24030;26580;29910;33770;2,4;2,7;0,194;69,7;65,5;2,2;2,0;34,2;6,3;4,3;2,0;1,5;0,8;-14,5;0
594910101;raismes centre 1;59491;Raismes;26,0;12840;17950;24720;0,66;9490;11580;13990;16050;20660;23270;26330;31460;3,3;4,2;0,289;67,4;59,9;2,8;4,7;28,8;8,4;10,9;3,5;5,0;2,4;-15,5;0
594910102;sabatier;59491;Raismes;42,2;11090;14040;17790;0,48;9340;10530;11670;12860;15360;16920;18870;22450;2,4;2,6;0,194;53,4;47,3;5,2;0,9;29,5;2,4;22,8;6,6;10,2;6,0;-8,1;0
594910104;raismes centre 2;59491;Raismes;;13730;18150;23140;0,52;10990;12860;14420;16290;20140;22010;24870;29630;2,7;3,1;0,223;66,7;60,8;3,7;2,2;31,5;3,5;11,0;3,0;5,3;2,7;-12,7;0
594910105;vicoigne;59491;Raismes;22,6;13710;18140;23330;0,53;10740;12640;14370;16110;19860;22310;24480;28740;2,7;3,1;0,225;75,7;68,1;3,4;4,2;23,8;3,0;11,1;4,1;4,7;2,3;-13,6;0
594910106;petit paris;59491;Raismes;26,1;12780;17460;22720;0,57;10120;12090;13890;15620;19370;21430;24150;28770;2,8;3,3;0,234;64,2;57,9;3,5;2,8;31,7;4,3;12,4;3,8;5,6;3,0;-12,6;0
595070101;Petit Ronchin 1;59507;Ronchin;13,5;16760;23300;29670;0,55;11390;15170;18340;20820;25450;28080;31410;37810;3,3;4,0;0,260;76,0;69,1;2,8;4,1;28,7;7,1;5,8;1,6;2,5;1,7;-17,6;0
595070102;Petit Ronchin 2;59507;Ronchin;24,6;13160;18690;25260;0,65;9840;12190;14270;16860;21100;23480;26670;32540;3,3;3,8;0,265;69,6;63,3;3,3;3,0;29,5;5,4;10,0;3,8;3,9;2,3;-14,5;0
595070103;Petit Ronchin 3;59507;Ronchin;16,2;15320;21110;27860;0,59;11390;14180;16340;18680;23570;26580;30030;36010;3,2;3,7;0,256;80,1;72,0;3,1;5,0;24,1;5,4;7,2;3,0;2,6;1,6;-16,8;0
595070201;Cité Jardin 1;59507;Ronchin;15,1;15850;21090;26280;0,49;11640;14830;16850;19470;23090;25010;28220;32450;2,8;3,4;0,235;77,0;68,7;2,5;5,8;27,2;4,2;6,9;3,7;2,1;1,1;-15,3;0
595070202;Cité Jardin 2;59507;Ronchin;;11690;15680;22650;0,70;8950;10930;12520;14120;18230;21020;24140;29540;3,3;3,9;0,273;72,0;65,4;4,8;1,8;19,0;5,4;17,0;5,5;6,8;4,7;-13,4;0
595070203;Cité Jardin 3;59507;Ronchin;11,5;16950;22760;28700;0,52;12770;15400;18470;20120;24960;27260;30610;36390;2,9;3,3;0,235;75,9;72,0;1,9;2,0;28,3;5,7;6,8;2,9;2,6;1,3;-16,7;0
595070301;Champ du Cerf 1;59507;Ronchin;;19770;25130;31900;0,48;14980;18660;20980;23070;27780;30280;33630;40120;2,7;3,2;0,231;72,5;66,4;1,7;4,4;36,1;8,1;3,0;1,3;1,2;0,5;-19,7;0
595070303;Champ du Cerf 3;59507;Ronchin;25,2;13010;17220;22790;0,57;10140;12300;13810;15500;19240;21390;24180;28220;2,8;3,1;0,230;70,6;65,1;4,2;1,3;25,1;2,4;14,6;3,9;6,5;4,2;-12,7;0
595070306;Champ du Cerf 2 Étendu;59507;Ronchin;10,2;17390;23240;29270;0,51;13000;16250;18850;20900;25640;27900;30990;37690;2,9;3,4;0,235;85,8;80,2;2,3;3,3;22,9;3,7;4,7;2,4;1,6;0,7;-17,1;0
595080101;Centre-Plat Vinage 1;59508;Roncq;;20490;24610;29810;0,38;16350;19440;21370;22810;26150;28560;31450;37130;2,3;2,6;0,195;75,5;70,7;2,3;2,5;32,4;6,3;2,5;1,7;0,5;0,3;-16,7;0
595080102;Centre-Plat Vinage 2;59508;Roncq;10,5;16870;21290;27210;0,49;12880;15790;17770;19440;23660;25700;29220;35040;2,7;3,2;0,234;75,0;68,7;3,2;3,1;26,0;8,9;5,8;2,3;2,1;1,4;-15,7;0
595080103;Centre-Plat Vinage 3;59508;Roncq;;17930;23580;28830;0,46;14280;17030;19140;21490;25330;27310;30770;37100;2,6;3,4;0,246;67,4;59,6;2,4;5,4;33,9;12,5;4,2;1,9;1,5;0,8;-18,0;0
595080201;vallée blanc four 1;59508;Roncq;;21220;28050;38280;0,61;16240;19930;22690;25360;31410;35050;42280;54920;3,4;4,2;0,292;87,0;74,2;2,6;10,2;20,1;12,8;2,3;1,3;0,6;0,4;-22,2;0
595080202;vallée blanc four 2;59508;Roncq;9,7;17210;22710;29890;0,56;13240;16170;18680;20880;24940;27750;32250;38690;2,9;3,8;0,265;80,2;69,0;2,6;8,6;23,3;10,1;4,8;2,2;1,6;1,0;-18,4;0
595080203;vallée blanc four 3;59508;Roncq;;19210;23250;28980;0,42;15330;18270;19980;21740;25090;27490;30060;35630;2,3;2,6;0,185;74,1;69,1;2,3;2,7;32,9;5,0;3,7;1,9;1,2;0,6;-15,7;0
595120101;Mackellerie;59512;Roubaix;45,5;10450;13680;18710;0,60;7960;9580;11170;12380;15520;17390;20160;24120;3,0;3,8;0,265;63,9;57,5;5,1;1,3;15,1;5,2;26,2;8,3;11,8;6,1;-10,4;0
595120102;Fresnoy;59512;Roubaix;38,8;11190;15070;21180;0,66;8910;10700;11820;13230;16730;19300;23150;29040;3,3;4,0;0,282;73,2;64,5;5,1;3,6;14,9;4,8;20,0;6,6;8,5;4,9;-12,9;0
595120201;fosse aux chenes;59512;Roubaix;57,0;9610;12190;15570;0,49;7990;9070;10080;10960;13430;14720;16720;19550;2,4;3,1;0,226;52,9;44,9;6,2;1,8;14,7;3,7;35,8;9,4;17,1;9,3;-7,1;0
595120202;Alma Sud;59512;Roubaix;68,5;9290;11490;13810;0,39;8040;8800;9660;10520;12360;13140;14690;17410;2,2;2,5;0,185;39,8;;;;15,2;0,8;48,8;13,7;22,7;12,4;-4,6;0
595120203;Alma Nord;59512;Roubaix;58,6;9400;11970;15680;0,52;7670;9020;9860;10970;13230;14430;16560;19430;2,5;3,2;0,234;52,4;;;;15,9;3,4;35,6;11,0;16,1;8,5;-7,3;0
595120301;Entrepont-Cartigny;59512;Roubaix;49,1;10230;13240;17610;0,56;8300;9650;10590;11930;14640;16370;18950;22310;2,7;3,2;0,232;58,8;51,5;5,9;1,4;19,6;3,8;26,6;10,0;10,5;6,1;-8,8;0
595120302;Hutin-Oran;59512;Roubaix;49,8;10460;13110;17780;0,56;8250;9810;11060;12040;14520;16660;19050;22520;2,7;3,1;0,227;58,5;51,4;5,3;1,8;20,9;4,9;24,7;8,3;10,5;5,9;-9,0;0
595120303;Cul de Four;59512;Roubaix;59,4;9540;12020;15450;0,49;8080;9140;10250;11220;13100;14510;16190;19770;2,4;3,0;0,217;46,7;39,4;5,5;1,8;19,6;3,6;36,8;12,3;15,9;8,6;-6,7;0
595120401;Hommelet Nord;59512;Roubaix;55,9;10080;12670;15880;0,46;8110;9310;10590;11870;13650;14920;17150;21900;2,7;3,1;0,225;53,1;;;;17,3;3,7;33,5;10,5;15,1;7,9;-7,6;0
595120402;Hommelet Centre;59512;Roubaix;55,7;9710;12370;16030;0,51;8120;9260;10290;11310;13500;15040;16900;21470;2,6;3,1;0,226;51,4;43,4;5,4;2,6;20,7;3,1;32,4;9,9;14,5;8,0;-7,6;0
595120403;Hommelet Sud;59512;Roubaix;48,3;10440;13190;17800;0,56;8240;9630;11000;12200;14770;16650;19150;23890;2,9;3,7;0,262;62,7;55,9;5,5;1,3;16,3;3,7;27,3;8,0;12,4;6,9;-10,0;0
595120501;epeule nord;59512;Roubaix;57,5;9700;12360;15800;0,49;8060;9190;10310;11170;13330;15000;16540;19140;2,4;2,8;0,206;49,5;;;;18,4;2,5;36,0;9,4;17,8;8,8;-6,4;0
595120502;epeule centre;59512;Roubaix;49,9;10130;13040;17390;0,56;8210;9470;10800;11800;14450;16240;18790;22240;2,7;3,6;0,260;59,8;49,8;6,3;3,7;14,4;3,8;30,9;9,3;13,9;7,7;-8,9;0
595120503;epeule sud;59512;Roubaix;33,3;11590;15750;21610;0,64;8860;10720;12440;13980;18080;20480;23420;29600;3,3;4,0;0,275;72,4;62,7;4,7;5,0;18,2;3,9;18,4;5,1;8,9;4,4;-12,9;0
595120504;Trichon;59512;Roubaix;42,2;11000;13940;19770;0,63;8600;10360;11620;12780;15800;18330;21460;27600;3,2;4,2;0,291;70,1;59,5;6,1;4,5;13,7;4,7;23,4;6,9;10,1;6,4;-11,9;0
595120601;esperance centre;59512;Roubaix;43,5;10490;13980;19900;0,67;8230;9600;11100;12570;15950;18220;21510;26620;3,2;4,2;0,290;74,1;63,0;6,1;5,0;10,2;4,7;23,2;5,4;10,9;6,9;-12,2;0
595120602;Nations Unies;59512;Roubaix;49,8;10010;13040;17000;0,54;8050;9380;10640;11920;14460;16030;18600;22100;2,7;3,3;0,236;63,7;55,1;6,8;1,8;12,6;3,1;29,9;6,9;14,2;8,8;-9,3;0
595120603;Anseele;59512;Roubaix;48,4;10440;13220;17640;0,54;8430;9710;11080;12080;14520;16320;19120;22430;2,7;3,3;0,237;54,0;46,4;6,0;1,6;23,9;3,3;28,0;6,6;12,9;8,5;-9,2;0
595120701;Barbieux-Vauban;59512;Roubaix;14,3;16820;24560;35980;0,78;11290;14990;18850;21540;28490;33360;39210;49800;4,4;5,9;0,345;74,7;64,5;2,6;7,6;31,9;12,5;4,1;1,2;1,9;1,0;-23,2;0
595120702;Barbieux Sud;59512;Roubaix;;19070;27540;38290;0,70;13620;17770;20640;23690;30830;35650;43570;55260;4,1;5,3;0,329;72,5;61,6;2,1;8,8;34,3;14,5;2,9;1,0;1,2;0,7;-24,2;0
595120703;edouart vaillant;59512;Roubaix;20,9;13830;19020;25370;0,61;10420;12840;14940;17060;21090;24130;26960;31930;3,1;3,7;0,255;74,5;66,9;4,2;3,4;26,1;4,8;9,3;3,8;3,5;2,0;-14,7;0
595120801;Moulin Nord;59512;Roubaix;45,9;10480;13670;18280;0,57;8500;9770;11250;12370;15450;17340;19780;24110;2,8;3,5;0,251;66,1;58,2;6,3;1,6;16,8;2,9;24,0;8,6;9,8;5,6;-9,8;0
595120802;Moulin Sud;59512;Roubaix;46,4;10380;13660;18730;0,61;8020;9840;10910;12030;15080;16990;20330;23450;2,9;3,5;0,246;61,7;55,0;5,1;1,6;18,0;3,3;26,1;10,1;10,1;5,9;-9,1;0
595120803;Potennerie;59512;Roubaix;28,4;12480;17070;24190;0,69;9130;11360;13320;15270;19770;22200;26400;34780;3,8;4,7;0,311;78,6;67,1;5,1;6,4;19,1;4,7;13,0;3,9;5,9;3,2;-15,4;0
